Brand,Model,Storage,category,marketplace,link,priceInitial,pricePromo,promotionType,collectionTime
Apple,iPad 6th,32GB,Tablette,Newegg,https://www.newegg.com/p/N82E16858752783,1999.9,1259.9,37%,2025-02-02 18:39:28
Apple,iPad 5,32GB,Tablette,Newegg,https://www.newegg.com/apple-ipad5sg32beats-ipad-5-space-gray/p/N82E16858752635,2399.9,1239.9,48%,2025-02-02 18:39:28
Apple,iPad 8th,32GB,Tablette,Newegg,https://www.newegg.com/p/N82E16858752787,2639.9,N/A,Aucune,2025-02-02 18:39:28
Apple,iPad Pro,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-017U4,7099.7,6299.7,11%,2025-02-02 18:39:28
Apple,iPad 6,32GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001B-00F96,2299.9,1499.9,34%,2025-02-02 18:39:28
Apple,iPad Air 11,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-016D7,6599.5,N/A,Aucune,2025-02-02 18:39:28
Apple,iPad mini,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019T6,899.7,N/A,Aucune,2025-02-02 18:39:28
Apple,iPad 5,32GB,Tablette,Newegg,https://www.newegg.com/apple-mp2f2ll-a-ipad-5-space-gray/p/N82E16858752636,1999.9,1339.9,33%,2025-02-02 18:39:28
Apple,iPad Pro,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-016G7,10649.5,N/A,Aucune,2025-02-02 18:39:28
Apple,iPad 7,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001B-00FA4,3499.9,2199.9,37%,2025-02-02 18:39:28
Apple,iPad 7,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-018B8,1499.7,1349.7,10%,2025-02-02 18:39:28
Samsung,Galaxy Tab A9,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00BU4,1454.9,N/A,Aucune,2025-02-02 18:39:28
Apple,iPad mini,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-018M2,1349.7,N/A,Aucune,2025-02-02 18:39:28
Apple,iPad Mini,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01584,4371.4,N/A,Aucune,2025-02-02 18:39:28
Lenovo,Tab M11,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-00620,1599.9,N/A,Aucune,2025-02-02 18:39:28
Apple,iPad mini,16GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019E1,799.7,N/A,Aucune,2025-02-02 18:39:28
Apple,iPad Pro,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-016E3,15799.5,N/A,Aucune,2025-02-02 18:39:28
Apple,iPad Pro,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-016N3,12649.5,N/A,Aucune,2025-02-02 18:39:28
Apple,iPad 10,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00YS2,4290.0,N/A,Aucune,2025-02-02 18:39:28
Apple,iPad Mini,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01980,4999.5,N/A,Aucune,2025-02-02 18:39:28
Apple,iPad Air 11,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-016C3,6849.5,N/A,Aucune,2025-02-02 18:39:28
Apple,iPad Air 1st,16GB,Tablette,Newegg,https://www.newegg.com/apple-black-ipad-air-md785ll-a/p/0EJ-001B-00079,8609.9,949.9,88%,2025-02-02 18:39:28
Apple,iPad Pro,256GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001B-005N5,2319.8,N/A,Aucune,2025-02-02 18:39:28
Apple,iPad Pro,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019B1,6949.5,N/A,Aucune,2025-02-02 18:39:28
Apple,iPad Mini,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019B5,7049.5,N/A,Aucune,2025-02-02 18:39:28
Apple,iPad Air 11,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-016C6,6849.5,N/A,Aucune,2025-02-02 18:39:28
Apple,iPad Mini,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019B7,7049.5,N/A,Aucune,2025-02-02 18:39:41
Apple,iPad Mini,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019B4,7049.5,N/A,Aucune,2025-02-02 18:39:41
Apple,iPad Mini,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019B6,7049.5,N/A,Aucune,2025-02-02 18:39:41
Apple,iPad Air 13,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-016C5,8649.5,N/A,Aucune,2025-02-02 18:39:41
Apple,iPad Mini,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019A8,2562.9,N/A,Aucune,2025-02-02 18:39:41
Apple,iPad Air 11,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-016D5,7549.5,N/A,Aucune,2025-02-02 18:39:41
Apple,iPad Air 11,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-017C8,9699.5,N/A,Aucune,2025-02-02 18:39:41
Apple,iPad Air 11,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01872,7390.0,N/A,Aucune,2025-02-02 18:39:41
Apple,iPad Air 11,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-016D4,7549.5,N/A,Aucune,2025-02-02 18:39:41
APPLE,iPad mini,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-018F6,3573.5,N/A,Aucune,2025-02-02 18:39:41
Apple,iPad 10,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019B2,1541.6,N/A,Aucune,2025-02-02 18:39:41
Apple,iPad Air 11,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01873,8099.5,N/A,Aucune,2025-02-02 18:39:41
Apple,iPad Mini,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019R6,2509.7,N/A,Aucune,2025-02-02 18:39:41
Apple,iPad Air 13,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-016C4,9799.5,N/A,Aucune,2025-02-02 18:39:41
Apple,iPad Air 11,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-016G9,9699.5,N/A,Aucune,2025-02-02 18:39:41
Samsung,Galaxy Tab Active2,16GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-00BT4,1499.9,N/A,Aucune,2025-02-02 18:39:41
Apple,iPad Pro,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-017E0,2189.9,N/A,Aucune,2025-02-02 18:39:41
Apple,iPad Pro,256GB,Tablette,Newegg,https://www.newegg.com/p/1AY-0009-001H4,3301.2,N/A,Aucune,2025-02-02 18:39:41
Apple,iPad Air 10,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01229,4960.1,N/A,Aucune,2025-02-02 18:39:41
Apple,iPad Pro,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-016F3,10649.5,N/A,Aucune,2025-02-02 18:39:41
Apple,iPad Pro,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-016E8,15799.5,N/A,Aucune,2025-02-02 18:39:41
Apple,iPad Pro,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01813,2699.7,N/A,Aucune,2025-02-02 18:39:41
Lenovo,Tab M8,2GB,Tablette,Newegg,https://www.newegg.com/lenovo-za5c0045us-tb-8505fs-gray/p/0EJ-001J-005J1,599.9,N/A,Aucune,2025-02-02 18:39:41
Apple,iPad Pro,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-016F4,14249.5,N/A,Aucune,2025-02-02 18:39:41
Lenovo,Tab M10,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-00627,1199.9,N/A,Aucune,2025-02-02 18:39:41
Apple,iPad Air,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-018Z5,849.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad Air,16GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01857,699.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad Pro,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-018C5,6499.9,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad 9,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-017M5,1949.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad 7,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-018D6,1349.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad 7,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-017M2,1699.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad 6th,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00NP6,1550.0,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad Pro,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-017K8,6889.9,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad Pro,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01916,2999.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad Air,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-018B4,749.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad Air 3,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-017N9,2399.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad Pro,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01942,1349.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad Pro,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-016F5,12899.5,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad Air,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01994,799.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad 5,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019M5,1199.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad 6,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-018E2,1149.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad Air,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019N0,899.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad 5,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019N4,1199.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad Air,16GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-018F0,799.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad Air,16GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019N1,799.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad Air,16GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-018H6,699.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad 8,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-018D8,1499.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad Pro,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019R7,1949.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad 6,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01962,1599.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad 6,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-018J8,1449.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad Air 2,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019D6,1199.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad Air,16GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01888,699.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad Air 2,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-018F3,1199.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad 6,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-017P5,1449.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad 5,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-017P1,1299.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad Pro,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-018E6,1349.7,N/A,Aucune,2025-02-02 18:39:55
Apple,iPad Air 2,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019D6,1199.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad 6,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-017P5,1449.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad Air,16GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01884,799.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad Air 13,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-017D3,11599.5,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad 7,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-018B7,1499.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad Pro,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-017J7,2999.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad 6,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-018E1,1299.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad Air 2,16GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019K0,1099.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad Air,16GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-018Y7,799.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad Air,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019M4,899.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad Air,16GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-018Y3,799.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad 6,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019K1,1149.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad 6,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01966,1599.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad Air,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01892,849.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad 5,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019M9,1099.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad 5,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019M1,1099.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad Air,16GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019T9,799.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad 6,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019T1,1299.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad Air 2,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-018H8,1199.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad 6,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019T2,1299.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad Air,16GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019U0,799.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad mini,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019T7,799.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad Air 13,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-017B8,11599.5,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad Air 13,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-017B5,11599.5,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad Air 13,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-017B4,11599.5,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad mini,16GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019E1,799.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad mini,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019T5,899.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad Pro,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-018B0,5649.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad 7,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019S0,1699.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad Pro,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019P6,3749.7,N/A,Aucune,2025-02-02 18:40:07
Apple,iPad Pro,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01815,2249.7,N/A,Aucune,2025-02-02 18:40:14
Apple,iPad Pro,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01835,2999.7,N/A,Aucune,2025-02-02 18:40:14
Apple,iPad 7,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01955,1499.7,N/A,Aucune,2025-02-02 18:40:14
Apple,iPad Air 13,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-016F9,13399.5,N/A,Aucune,2025-02-02 18:40:14
Apple,iPad 4,16GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01855,799.7,N/A,Aucune,2025-02-02 18:40:14
Apple,iPad Mini,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019H8,3149.7,N/A,Aucune,2025-02-02 18:40:14
Apple,iPad Pro,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-017D8,1689.9,N/A,Aucune,2025-02-02 18:40:14
Apple,iPad 7th,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00M74,4290.0,1849.9,56%,2025-02-02 18:40:14
Apple,iPad 4,16GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01910,799.7,N/A,Aucune,2025-02-02 18:40:14
Apple,iPad Pro,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01802,3399.7,N/A,Aucune,2025-02-02 18:40:14
Apple,iPad 7,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-017E2,1699.9,N/A,Aucune,2025-02-02 18:40:14
Apple,iPad Pro,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-016F6,14999.5,N/A,Aucune,2025-02-02 18:40:14
Lenovo,Tab M10,64GB,Tablette,Newegg,https://www.newegg.com/lenovo-zaaj0403us-tb125fu-gray/p/0EJ-001J-00595,1199.9,N/A,Aucune,2025-02-02 18:40:14
Apple,iPad Pro,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019P1,3749.7,N/A,Aucune,2025-02-02 18:40:14
Apple,iPad Pro,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01947,3749.7,N/A,Aucune,2025-02-02 18:40:14
Apple,iPad Pro,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01894,3749.7,N/A,Aucune,2025-02-02 18:40:14
Apple,iPad Pro,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01824,2499.7,N/A,Aucune,2025-02-02 18:40:14
Apple,iPad Pro,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-018T8,6299.7,N/A,Aucune,2025-02-02 18:40:14
Lenovo,Tab M10,32GB,Tablette,Newegg,https://www.newegg.com/lenovo-zaaj0404us-tb125fu-gray/p/0EJ-001J-00594,1099.9,N/A,Aucune,2025-02-02 18:40:14
Lenovo,Tab M8,32GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-00624,699.9,N/A,Aucune,2025-02-02 18:40:14
Lenovo,Tab M9,32GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-00645,899.9,N/A,Aucune,2025-02-02 18:40:14
Apple,iPad Pro,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-018U2,6699.9,N/A,Aucune,2025-02-02 18:40:22
Lenovo,Tab M11,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-00632,1119.5,1053.2,5%,2025-02-02 18:40:22
Samsung,Galaxy Tab Active3,128GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-000P-009B7,7699.9,N/A,Aucune,2025-02-02 18:40:22
Apple,iPad Air,64GB,Tablette,Newegg,https://www.newegg.com/p/N82E16858752817,5999.9,4299.9,28%,2025-02-02 18:40:22
Apple,iPad Air,64GB,Tablette,Newegg,https://www.newegg.com/p/N82E16858752816,5999.9,4299.9,28%,2025-02-02 18:40:22
Samsung,Galaxy Tab A8,32GB,Tablette,Newegg,https://www.newegg.com/samsung-sm-x200nzaaxar-galaxy-tab-a8-dark-gray/p/0EJ-000P-009T4,1659.7,N/A,Aucune,2025-02-02 18:40:22
Lenovo,Tab M8,32GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-005C7,749.9,N/A,Aucune,2025-02-02 18:40:22
Lenovo,Tab M7,32GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-005V8,749.9,N/A,Aucune,2025-02-02 18:40:22
Apple,iPad 9th,64GB,Tablette,Newegg,https://www.newegg.com/apple-a2602-ipad-9th-gen-gray/p/24W-0002-010Z5,2199.9,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad Pro,32GB,Tablette,Newegg,https://www.newegg.com/p/N82E16858753814,1434.5,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad Air 2,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00B04,1299.5,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad Pro,32GB,Tablette,Newegg,https://www.newegg.com/p/N82E16858753816,1163.0,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad Mini,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00R99,1390.0,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad 2017,32GB,Tablette,Newegg,https://www.newegg.com/apple-gold-ipad-9-7-mpgt2ll-a/p/24W-0002-008D1,1099.8,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad 9,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00B57,1299.5,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad 8th,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-012S9,2199.5,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad Air 2,64GB,Tablette,Newegg,https://www.newegg.com/apple-white-silver-ipad-air-2-mh2n2ll-a/p/24W-0002-002B1,1099.5,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad Pro,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00707,1186.7,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad Pro,128GB,Tablette,Newegg,https://www.newegg.com/apple-silver-pro-mlq42ll-a/p/24W-0002-00712,1699.9,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad Mini,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01597,6049.5,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad Pro,512GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001B-005M5,3999.6,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad Pro,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-017Y1,6980.0,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad 9,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00CX5,1431.5,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad Pro,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00AD8,1891.5,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad Air 2,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00B12,1088.5,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad Air 2,16GB,Tablette,Newegg,https://www.newegg.com/p/N82E16858753786,1279.8,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad Air 2,16GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001B-00169,1418.2,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad Mini,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001B-00GD5,1499.5,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad 9,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00AE6,1389.5,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad Air 2,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001B-00139,1199.5,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad Mini,16GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001B-00450,1319.6,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad Air 2,128GB,Tablette,Newegg,https://www.newegg.com/apple-gold-ipad-air-2-mh332ll-a/p/24W-0002-002C5,1676.1,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad Air 3,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019U2,6499.9,3549.9,45%,2025-02-02 18:40:37
Apple,iPad Air 13,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-016E7,13399.5,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad Air 13,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-016F0,10199.5,N/A,Aucune,2025-02-02 18:40:37
Lenovo,Tab M10,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-00646,1099.9,N/A,Aucune,2025-02-02 18:40:37
Apple,iPad 9,128GB,Tablette,Newegg,https://www.newegg.com/space-gray-apple-ipad-mr7j2ll-a/p/24W-0002-00B60,1286.5,N/A,Aucune,2025-02-02 18:40:37
Lenovo,Tab M10,64GB,Tablette,Newegg,https://www.newegg.com/p/0EJ-001J-00646,1099.9,N/A,Aucune,2025-02-02 18:40:52
Apple,iPad Pro,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019C9,5999.7,N/A,Aucune,2025-02-02 18:40:52
Apple,iPad Pro,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019D3,5999.7,N/A,Aucune,2025-02-02 18:40:52
Apple,iPad 8,32GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-019U5,1649.7,N/A,Aucune,2025-02-02 18:40:52
Apple,iPad Pro,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-015E5,9210.0,N/A,Aucune,2025-02-02 18:40:52
Apple,iPad Air 10,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-01271,3599.9,N/A,Aucune,2025-02-02 18:40:52
Apple,iPad 9th,64GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00SZ0,2349.9,N/A,Aucune,2025-02-02 18:40:52
Apple,iPad Pro,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00ZJ4,9890.0,N/A,Aucune,2025-02-02 18:40:52
Apple,iPad 9th,64GB,Tablette,Newegg,https://www.newegg.com/apple-a2603-ipad-9th-gen-gray/p/24W-0002-01423,2499.9,N/A,Aucune,2025-02-02 18:40:52
Apple,iPad Pro,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00PU4,4550.0,N/A,Aucune,2025-02-02 18:40:52
Apple,iPad 9,128GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-011X8,1799.9,N/A,Aucune,2025-02-02 18:40:52
Apple,iPad Pro,512GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-00V67,5160.0,N/A,Aucune,2025-02-02 18:40:52
Apple,iPad Air 4,64GB,Tablette,Newegg,https://www.newegg.com/apple-a2324-ipad-air-4-gray/p/24W-0002-013H4,4490.0,N/A,Aucune,2025-02-02 18:40:52
Apple,iPad Mini,256GB,Tablette,Newegg,https://www.newegg.com/p/24W-0002-013A4,3490.0,N/A,Aucune,2025-02-02 18:40:52
